ID_Encuesta,ID_Edad,ID_Genero,ID_Departamento,ID_Municipio,ID_Ocupacion,ID_Seleccion,ID_Jugador,ID_Promocion,ID_Frecuencia,ID_LugarCompra,ID_CompaniaPartidos,ID_Snack,ID_Sabor,ID_Presentacion,ID_Tiempo,PrecioAdecuado
1413,4,1,1,20.0,4.0,1,11,4,4,2.0,3,412,6.0,2,72,Q16 - Q20
1414,3,1,22,12.0,5.0,9,11,3,2,2.0,5,178,8.0,2,113,Q16 - Q20
1415,3,2,11,14.0,8.0,8,11,1,1,4.0,1,80,3.0,4,76,Más de Q30
1416,1,1,1,3.0,4.0,22,477,4,2,5.0,1,263,9.0,2,52,Q10 - Q15
1417,4,2,20,12.0,8.0,7,303,3,1,3.0,1,225,2.0,1,9,Q10 - Q15
1418,2,1,1,6.0,5.0,7,3,3,2,2.0,4,12,9.0,3,42,Q10 - Q15
1419,6,2,1,1.0,3.0,8,4,2,3,4.0,3,272,5.0,2,53,Q21 - Q30
1420,6,1,1,6.0,3.0,7,299,3,2,2.0,3,201,5.0,1,114,Q10 - Q15
1421,4,1,3,4.0,4.0,8,108,4,3,5.0,2,78,3.0,1,63,Q16 - Q20
1422,2,1,1,1.0,5.0,23,478,3,2,4.0,2,413,2.0,3,12,Q16 - Q20
1423,4,2,1,6.0,4.0,9,39,4,2,3.0,3,332,3.0,3,64,Q21 - Q30
1424,6,1,1,6.0,3.0,8,5,2,2,2.0,1,414,5.0,2,96,Q21 - Q30
1425,4,2,1,8.0,3.0,7,209,5,2,2.0,3,45,2.0,1,88,Q16 - Q20
1426,1,2,10,19.0,6.0,8,4,3,3,2.0,3,75,1.0,4,61,Q16 - Q20
1427,2,2,7,11.0,4.0,3,20,4,3,5.0,1,27,2.0,1,56,Q16 - Q20
1428,3,1,4,5.0,5.0,8,479,3,4,2.0,1,365,5.0,2,32,Q16 - Q20
1429,4,2,5,,4.0,7,274,5,3,5.0,1,7,4.0,3,65,Q10 - Q15
1430,3,3,1,3.0,7.0,37,59,4,1,2.0,3,7,5.0,1,97,Más de Q30
1431,6,1,1,20.0,9.0,16,121,6,3,4.0,1,282,5.0,3,54,Menos de Q10
1432,3,2,1,1.0,5.0,7,11,4,1,5.0,3,415,6.0,1,108,Q16 - Q20
1433,5,2,1,6.0,6.0,9,27,4,2,4.0,3,4,8.0,1,112,Q21 - Q30
1434,4,2,3,22.0,8.0,9,6,4,1,3.0,3,34,3.0,3,22,Q21 - Q30
1435,6,1,5,32.0,4.0,17,480,1,3,5.0,1,202,5.0,2,119,Q16 - Q20
1436,4,1,11,14.0,4.0,8,222,5,3,5.0,3,96,4.0,4,26,Q16 - Q20
1437,3,2,16,21.0,7.0,1,350,4,4,4.0,4,416,9.0,4,57,Q16 - Q20
1438,1,2,1,20.0,8.0,1,352,2,1,6.0,3,32,5.0,2,49,Q16 - Q20
1439,4,1,1,6.0,5.0,7,6,6,2,6.0,2,158,9.0,2,79,Q10 - Q15
1440,3,2,1,8.0,4.0,2,481,3,2,3.0,1,6,3.0,3,80,Q16 - Q20
1441,1,2,1,20.0,3.0,2,11,5,2,4.0,1,347,8.0,4,92,Q10 - Q15
1442,1,1,15,24.0,4.0,4,482,4,2,5.0,3,14,1.0,1,3,Q16 - Q20
1443,2,1,23,34.0,,9,11,7,2,5.0,3,388,4.0,1,14,Más de Q30
1444,6,1,14,17.0,3.0,8,54,1,3,5.0,3,11,6.0,2,30,Q21 - Q30
1445,2,2,3,4.0,4.0,5,233,5,1,1.0,1,124,4.0,2,65,Q16 - Q20
1446,2,2,1,6.0,8.0,5,11,5,4,2.0,1,9,1.0,1,86,Q16 - Q20
1447,4,2,1,20.0,4.0,9,24,2,2,1.0,3,197,6.0,2,58,Más de Q30
1448,4,2,13,25.0,2.0,8,483,7,2,5.0,3,417,5.0,3,37,Q10 - Q15
1449,6,2,4,31.0,5.0,22,484,4,4,3.0,1,67,5.0,2,85,Q10 - Q15
1450,6,1,1,1.0,,5,155,7,1,5.0,5,282,7.0,1,94,Q16 - Q20
1451,2,2,9,12.0,4.0,7,485,3,2,5.0,4,130,8.0,1,77,Q10 - Q15
1452,6,1,1,8.0,4.0,5,45,2,5,2.0,2,418,9.0,2,32,Q16 - Q20
1453,3,1,4,31.0,4.0,5,318,3,1,3.0,4,34,9.0,2,92,Menos de Q10
1454,1,2,20,12.0,7.0,2,41,5,4,2.0,1,43,5.0,1,32,Más de Q30
1455,4,1,18,12.0,8.0,23,368,7,2,6.0,1,150,8.0,4,119,Q16 - Q20
1456,4,2,16,19.0,1.0,8,144,5,4,5.0,1,9,9.0,1,104,Q16 - Q20
1457,4,2,3,10.0,2.0,8,337,7,4,2.0,3,12,3.0,3,101,Q16 - Q20
1458,3,1,1,3.0,5.0,5,314,4,5,5.0,1,127,8.0,2,95,Q16 - Q20
1459,2,2,19,19.0,2.0,5,6,4,2,2.0,3,47,8.0,4,37,Más de Q30
1460,2,2,1,3.0,6.0,1,11,4,3,2.0,1,419,3.0,1,108,Más de Q30
1461,4,1,1,3.0,3.0,23,24,2,3,4.0,3,420,7.0,1,63,Menos de Q10
1462,3,2,1,1.0,4.0,8,486,5,5,2.0,2,270,4.0,1,74,Q10 - Q15
1463,2,1,15,24.0,4.0,8,18,2,2,5.0,2,34,5.0,2,9,Q21 - Q30
1464,2,1,14,18.0,6.0,7,6,5,1,4.0,1,9,2.0,3,68,Q10 - Q15
1465,2,2,1,3.0,7.0,9,286,2,2,1.0,1,290,9.0,4,117,Q10 - Q15
1466,4,1,4,13.0,3.0,7,487,2,2,1.0,1,60,3.0,3,107,Q21 - Q30
1467,6,1,5,7.0,8.0,5,10,2,4,2.0,3,138,3.0,3,1,Q10 - Q15
1468,6,1,12,35.0,6.0,28,488,5,4,6.0,3,122,4.0,3,56,Más de Q30
1469,2,1,1,6.0,3.0,1,53,5,3,1.0,3,32,9.0,2,37,Q10 - Q15
1470,4,1,12,19.0,5.0,8,84,6,1,4.0,1,28,7.0,2,85,Q16 - Q20
1471,4,2,14,17.0,4.0,8,135,5,2,2.0,5,127,4.0,4,64,Q16 - Q20
1472,2,1,17,12.0,2.0,9,182,4,1,4.0,1,138,7.0,3,113,Q10 - Q15
1473,4,2,3,10.0,4.0,22,402,4,4,3.0,1,421,9.0,1,104,Q10 - Q15
1474,4,2,3,4.0,3.0,5,449,1,2,2.0,5,12,4.0,1,28,Q10 - Q15
1475,2,1,3,10.0,3.0,5,103,2,4,2.0,4,6,1.0,2,65,Q16 - Q20
1476,4,2,10,19.0,4.0,22,447,7,2,5.0,1,9,9.0,2,49,Q10 - Q15
1477,1,2,1,1.0,7.0,9,489,3,3,5.0,3,139,8.0,2,40,Menos de Q10
1478,2,1,1,1.0,4.0,9,490,6,2,5.0,1,158,5.0,2,97,Q16 - Q20
1479,2,1,1,20.0,6.0,7,13,4,1,5.0,2,422,6.0,1,93,Q16 - Q20
1480,5,1,10,19.0,5.0,1,12,3,1,2.0,1,266,4.0,3,8,Q16 - Q20
1481,2,1,2,2.0,2.0,3,94,5,2,5.0,1,14,6.0,3,8,Q10 - Q15
1482,1,1,1,20.0,4.0,8,53,3,1,1.0,4,423,7.0,1,13,Q21 - Q30
1483,6,2,1,6.0,5.0,22,101,7,1,3.0,3,241,1.0,4,87,Q10 - Q15
1484,2,2,1,1.0,,36,491,2,3,2.0,2,243,5.0,2,60,Q16 - Q20
1485,3,1,1,3.0,3.0,16,18,1,4,3.0,3,424,5.0,2,8,Q21 - Q30
1486,2,1,4,29.0,4.0,21,11,1,4,4.0,4,198,5.0,1,115,Q10 - Q15
1487,5,1,3,4.0,4.0,7,18,5,1,1.0,3,9,8.0,4,48,Q10 - Q15
1488,4,2,5,7.0,3.0,7,8,3,2,4.0,1,228,6.0,2,27,Q21 - Q30
1489,6,2,5,32.0,4.0,9,118,2,4,3.0,3,45,9.0,2,3,Q16 - Q20
1490,5,2,8,12.0,4.0,11,39,6,1,3.0,4,34,5.0,2,3,Q21 - Q30
1491,3,1,3,4.0,2.0,9,92,1,3,2.0,1,29,5.0,2,50,Q10 - Q15
1492,5,1,1,3.0,4.0,8,492,4,2,5.0,2,7,2.0,1,75,Q10 - Q15
1493,3,1,1,6.0,3.0,1,493,1,3,2.0,3,34,8.0,4,92,Q16 - Q20
1494,2,1,5,32.0,4.0,8,444,7,4,5.0,3,45,1.0,1,17,Q21 - Q30
1495,2,1,1,3.0,4.0,22,4,6,2,5.0,1,12,4.0,2,56,Q21 - Q30
1496,2,1,1,6.0,9.0,8,48,4,2,2.0,1,425,3.0,2,114,Menos de Q10
1497,3,2,1,6.0,2.0,8,39,4,4,2.0,1,28,3.0,3,46,Q10 - Q15
1498,4,3,14,18.0,4.0,7,4,3,2,2.0,2,95,4.0,3,21,Q16 - Q20
1499,4,1,1,20.0,3.0,9,18,4,1,5.0,5,6,5.0,1,7,Q16 - Q20
1500,6,3,3,22.0,3.0,7,494,4,2,2.0,1,426,7.0,2,53,Q16 - Q20
1501,4,2,1,20.0,8.0,7,106,6,4,4.0,1,34,4.0,2,105,Menos de Q10
1502,2,2,1,3.0,8.0,22,495,6,1,2.0,1,427,4.0,3,68,Q16 - Q20
1503,5,2,4,13.0,5.0,7,11,3,1,6.0,3,68,8.0,1,1,Q16 - Q20
1504,5,1,4,29.0,8.0,22,11,6,3,1.0,1,34,3.0,1,102,Q21 - Q30
1505,6,2,10,36.0,3.0,1,6,3,2,2.0,3,14,5.0,3,44,Q16 - Q20
1506,5,2,1,20.0,8.0,5,6,3,1,4.0,4,89,5.0,1,100,Q16 - Q20
1507,2,2,22,12.0,5.0,3,32,5,2,5.0,1,11,6.0,4,65,Q16 - Q20
1508,3,2,4,13.0,6.0,9,56,3,2,6.0,2,24,4.0,1,80,Q21 - Q30
1509,3,2,6,19.0,4.0,16,496,2,3,2.0,1,7,,4,41,Q16 - Q20
1510,4,1,1,3.0,4.0,8,11,4,3,1.0,3,6,3.0,1,102,Más de Q30
1511,4,2,1,20.0,5.0,15,31,7,4,2.0,5,28,8.0,1,98,Q16 - Q20
1512,5,2,1,3.0,5.0,5,368,5,2,3.0,3,428,6.0,1,87,Q21 - Q30
1513,6,1,1,1.0,8.0,8,4,7,3,2.0,2,323,1.0,3,52,Menos de Q10
1514,5,2,1,6.0,2.0,7,4,5,5,5.0,1,272,6.0,4,8,Q16 - Q20
1515,2,1,4,31.0,5.0,5,6,4,3,1.0,1,34,8.0,3,15,Q16 - Q20
1516,5,2,15,19.0,3.0,7,497,4,3,3.0,1,92,4.0,3,121,Q10 - Q15
1517,4,2,1,3.0,6.0,1,329,3,4,4.0,1,96,5.0,4,86,Q16 - Q20
1518,4,2,4,29.0,8.0,7,166,1,2,2.0,1,429,3.0,1,44,Q21 - Q30
1519,2,1,1,3.0,4.0,23,498,7,4,5.0,1,7,6.0,2,113,Q16 - Q20
1520,2,1,9,19.0,4.0,22,68,2,2,1.0,1,126,2.0,1,36,Q10 - Q15
1521,4,1,5,7.0,8.0,7,31,4,1,2.0,4,292,6.0,2,20,Q21 - Q30
1522,5,2,1,6.0,4.0,8,299,6,2,4.0,1,6,8.0,4,25,Q16 - Q20
1523,6,3,22,28.0,4.0,8,499,5,4,5.0,3,240,4.0,1,28,Q21 - Q30
1524,2,2,1,6.0,4.0,3,18,2,4,2.0,3,78,6.0,1,68,Q16 - Q20
1525,3,2,14,23.0,7.0,8,317,7,3,6.0,4,33,7.0,3,10,Q21 - Q30
1526,2,2,1,3.0,9.0,8,500,4,3,2.0,4,226,6.0,2,14,Q21 - Q30
1527,4,2,2,19.0,3.0,23,501,5,2,5.0,4,430,4.0,3,57,Q16 - Q20
1528,4,2,1,20.0,5.0,8,18,1,3,5.0,5,34,7.0,4,102,Q16 - Q20
1529,2,1,4,31.0,2.0,7,250,6,3,1.0,4,197,4.0,2,115,Q10 - Q15
1530,4,2,14,17.0,5.0,9,502,3,1,2.0,1,317,3.0,1,46,Q16 - Q20
1531,3,1,1,1.0,9.0,20,11,5,1,2.0,2,310,3.0,2,100,Q10 - Q15
1532,4,1,1,3.0,5.0,8,173,2,3,2.0,1,282,9.0,1,19,Q16 - Q20
1533,2,2,22,28.0,8.0,20,11,2,4,1.0,1,95,5.0,4,98,Q21 - Q30
1534,4,1,6,19.0,4.0,12,503,5,3,2.0,3,431,6.0,1,12,Menos de Q10
1535,6,1,1,3.0,4.0,8,504,5,1,1.0,4,65,4.0,4,75,Q16 - Q20
1536,2,1,3,4.0,4.0,9,505,3,2,5.0,3,131,6.0,2,3,Q21 - Q30
1537,6,2,2,12.0,4.0,8,506,2,3,5.0,3,12,6.0,3,16,Q16 - Q20
1538,2,1,3,4.0,4.0,6,11,2,5,2.0,4,202,1.0,3,80,Q10 - Q15
1539,5,1,7,19.0,3.0,59,11,5,2,2.0,5,332,3.0,1,66,Q10 - Q15
1540,3,2,1,6.0,3.0,8,366,2,2,2.0,3,57,7.0,3,47,Q21 - Q30
1541,2,1,1,6.0,4.0,3,31,3,2,5.0,4,122,,1,86,Q10 - Q15
1542,3,1,1,20.0,4.0,5,165,5,1,5.0,1,6,5.0,4,28,Q16 - Q20
1543,2,2,24,4.0,4.0,2,507,2,3,1.0,1,7,2.0,1,31,Menos de Q10
1544,4,1,1,8.0,5.0,8,508,1,2,2.0,2,182,9.0,3,103,Q16 - Q20
1545,2,1,8,12.0,9.0,8,6,3,1,,1,57,5.0,3,8,Q16 - Q20
1546,5,2,3,4.0,4.0,8,164,7,3,4.0,3,6,4.0,1,36,Q21 - Q30
1547,4,3,9,30.0,5.0,8,211,5,3,2.0,3,6,5.0,3,112,Menos de Q10
1548,2,2,1,1.0,3.0,4,138,5,5,2.0,3,7,7.0,2,64,Más de Q30
1549,6,1,1,8.0,6.0,1,337,4,1,1.0,3,34,4.0,3,38,Q21 - Q30
1550,5,2,12,19.0,4.0,1,83,2,3,2.0,3,136,6.0,4,33,Menos de Q10
1551,2,1,1,1.0,9.0,5,509,7,3,5.0,1,49,7.0,3,37,Q16 - Q20
1552,6,1,1,,7.0,5,8,5,3,5.0,3,24,8.0,2,85,Q10 - Q15
1553,6,2,16,19.0,5.0,22,510,3,3,4.0,1,432,9.0,2,76,Q10 - Q15
1554,4,2,1,8.0,5.0,60,511,4,2,2.0,3,80,7.0,2,19,Q16 - Q20
1555,3,1,20,12.0,4.0,5,140,7,3,2.0,3,2,3.0,3,97,Q16 - Q20
1556,3,1,23,12.0,5.0,5,11,2,2,2.0,2,7,3.0,2,102,Q21 - Q30
1557,4,1,3,4.0,3.0,5,512,5,4,4.0,1,28,6.0,1,59,Q21 - Q30
1558,4,2,3,4.0,4.0,5,11,1,3,6.0,1,16,3.0,1,54,Q21 - Q30
1559,3,2,1,1.0,8.0,8,4,5,2,2.0,3,2,5.0,4,94,Q10 - Q15
1560,4,1,3,22.0,3.0,4,4,5,3,,1,433,7.0,1,38,Q16 - Q20
1561,2,1,5,16.0,4.0,7,51,3,5,5.0,3,28,3.0,4,36,Q16 - Q20
1562,6,2,1,8.0,4.0,9,41,4,1,6.0,4,51,9.0,2,49,Q10 - Q15
1563,2,1,4,29.0,7.0,8,513,2,3,5.0,2,202,3.0,3,99,Q21 - Q30
1564,2,2,1,20.0,6.0,8,227,7,4,2.0,3,45,4.0,4,11,Q10 - Q15
1565,4,2,6,12.0,5.0,8,339,1,2,4.0,3,41,8.0,4,1,Q16 - Q20
1566,5,2,3,4.0,4.0,61,10,5,3,5.0,1,434,4.0,2,66,Q10 - Q15
1567,4,2,7,11.0,8.0,3,41,3,3,4.0,1,317,8.0,2,46,Q10 - Q15
1568,2,1,1,1.0,4.0,3,50,3,1,5.0,2,34,4.0,1,9,Q16 - Q20
1569,4,2,14,18.0,4.0,23,92,2,2,5.0,4,6,5.0,3,85,Más de Q30
1570,4,1,4,31.0,4.0,1,514,4,2,2.0,3,34,9.0,2,105,Q16 - Q20
1571,4,1,1,8.0,9.0,1,9,6,3,4.0,1,197,4.0,3,81,Q16 - Q20
1572,2,2,15,12.0,5.0,27,515,7,3,4.0,5,11,7.0,2,55,Menos de Q10
1573,5,2,1,,6.0,28,47,3,2,2.0,3,124,9.0,2,93,Q21 - Q30
1574,4,2,12,12.0,4.0,1,452,1,3,5.0,3,157,6.0,1,24,Q21 - Q30
1575,2,1,5,16.0,9.0,1,516,3,2,5.0,3,29,8.0,4,48,Q16 - Q20
1576,4,2,4,31.0,6.0,7,39,4,2,5.0,1,80,5.0,3,72,Q21 - Q30
1577,2,1,1,8.0,6.0,7,68,4,3,2.0,3,138,6.0,2,6,Q16 - Q20
1578,4,2,1,3.0,5.0,7,6,3,2,2.0,2,71,2.0,4,24,Q10 - Q15
1579,3,2,14,17.0,6.0,9,295,6,3,1.0,2,9,8.0,4,89,Q21 - Q30
1580,6,1,1,20.0,2.0,1,39,3,1,5.0,1,14,,1,81,Q16 - Q20
1581,5,3,1,3.0,8.0,7,517,3,1,3.0,3,12,3.0,3,9,Menos de Q10
1582,3,2,9,30.0,4.0,1,6,3,4,5.0,2,34,6.0,4,116,Q21 - Q30
1583,3,2,1,8.0,2.0,9,226,3,2,5.0,3,126,6.0,2,51,Menos de Q10
1584,3,1,1,20.0,8.0,8,165,3,2,5.0,2,7,5.0,1,110,Q21 - Q30
1585,2,2,5,7.0,4.0,1,11,1,1,2.0,4,56,4.0,1,93,Q21 - Q30
1586,4,1,14,18.0,3.0,7,266,6,3,5.0,1,435,2.0,2,80,Q21 - Q30
1587,2,1,3,4.0,2.0,40,518,5,4,3.0,3,135,3.0,3,96,Q16 - Q20
1588,2,2,1,8.0,4.0,3,182,3,3,2.0,2,115,5.0,2,6,Q10 - Q15
1589,4,1,22,28.0,4.0,5,182,4,3,2.0,1,28,4.0,3,25,Q21 - Q30
1590,3,1,7,,3.0,2,519,6,3,4.0,1,364,5.0,2,77,Q16 - Q20
1591,2,1,1,20.0,4.0,4,520,2,1,5.0,2,34,3.0,3,104,Q10 - Q15
1592,4,2,14,18.0,4.0,7,212,4,5,2.0,3,2,3.0,4,45,Q16 - Q20
1593,5,1,1,1.0,5.0,17,145,4,2,3.0,3,12,9.0,1,51,Q21 - Q30
1594,2,2,5,16.0,8.0,23,50,3,4,1.0,5,436,1.0,2,16,Q21 - Q30
1595,5,1,1,6.0,4.0,36,18,4,3,6.0,3,18,3.0,1,44,Q21 - Q30
1596,4,1,14,18.0,6.0,47,41,5,4,4.0,1,9,3.0,3,43,Q16 - Q20
1597,3,1,2,19.0,3.0,3,18,4,3,4.0,3,42,8.0,2,116,Q16 - Q20
1598,5,1,1,6.0,4.0,1,11,5,4,5.0,2,34,5.0,1,44,Q10 - Q15
1599,6,1,19,12.0,4.0,32,11,4,2,1.0,1,68,6.0,4,44,Q16 - Q20
1600,4,1,1,20.0,6.0,1,53,4,4,2.0,1,437,3.0,4,39,Q10 - Q15
1601,4,1,1,6.0,8.0,7,6,4,1,2.0,2,438,1.0,2,32,Q16 - Q20
1602,6,1,22,19.0,9.0,4,4,6,1,1.0,1,6,1.0,3,6,
1603,6,2,1,20.0,3.0,5,4,1,1,5.0,1,182,1.0,2,61,Q21 - Q30
1604,6,1,5,16.0,4.0,9,521,7,2,5.0,1,212,1.0,1,38,Q10 - Q15
1605,4,2,13,33.0,7.0,5,99,4,2,1.0,3,167,6.0,4,53,Q16 - Q20
1606,4,1,1,20.0,3.0,3,522,2,3,4.0,3,7,7.0,3,16,Q16 - Q20
1607,6,1,14,17.0,,5,217,7,4,5.0,3,6,8.0,2,67,Q10 - Q15
1608,2,1,1,1.0,6.0,9,8,3,3,2.0,3,45,8.0,1,14,Menos de Q10
1609,2,2,3,22.0,3.0,4,129,5,3,2.0,3,439,8.0,1,29,Q21 - Q30
1610,3,1,12,12.0,4.0,7,11,3,4,2.0,1,9,3.0,2,46,Q16 - Q20
1611,5,2,5,32.0,7.0,8,18,7,4,4.0,3,435,8.0,3,85,Q21 - Q30
1612,4,1,1,8.0,4.0,7,523,5,3,2.0,1,11,8.0,3,45,Q10 - Q15
1613,6,2,14,17.0,4.0,28,524,5,3,5.0,1,25,4.0,1,16,Q10 - Q15
1614,2,1,1,3.0,4.0,3,69,3,5,2.0,1,56,9.0,4,117,Q10 - Q15
1615,4,1,1,6.0,5.0,1,481,3,3,3.0,1,122,6.0,1,34,Q10 - Q15
1616,2,1,1,20.0,3.0,22,11,4,3,5.0,3,370,6.0,4,70,Q16 - Q20
1617,2,2,1,6.0,5.0,8,173,5,3,6.0,2,34,7.0,2,19,Q16 - Q20
1618,2,2,1,20.0,6.0,9,165,3,2,3.0,3,6,8.0,1,112,Q10 - Q15
1619,5,2,1,3.0,4.0,39,332,3,3,5.0,1,340,7.0,2,73,Q21 - Q30
1620,6,1,13,25.0,6.0,8,525,1,4,3.0,4,28,6.0,2,72,Más de Q30
1621,6,2,17,12.0,1.0,34,7,4,3,6.0,3,11,6.0,4,29,Q10 - Q15
1622,4,2,1,8.0,7.0,3,295,7,2,5.0,1,55,8.0,2,15,Q21 - Q30
1623,3,1,20,19.0,4.0,5,41,1,2,4.0,3,440,3.0,2,69,Q16 - Q20
1624,4,1,1,3.0,3.0,7,6,4,1,5.0,4,115,3.0,1,65,Q10 - Q15
1625,1,2,5,16.0,4.0,3,472,3,2,6.0,3,239,7.0,4,8,Q21 - Q30
1626,2,1,1,20.0,6.0,8,8,4,2,1.0,2,349,4.0,4,59,Q10 - Q15
1627,2,1,1,20.0,3.0,8,5,5,3,4.0,1,441,3.0,3,34,Q16 - Q20
1628,2,1,1,6.0,8.0,2,93,5,5,5.0,3,442,8.0,1,116,Q16 - Q20
1629,3,1,1,3.0,5.0,9,62,4,4,1.0,3,6,3.0,4,50,Q16 - Q20
1630,3,2,14,17.0,4.0,61,18,2,4,3.0,3,39,8.0,2,82,Q21 - Q30
1631,2,1,1,6.0,5.0,53,165,2,1,5.0,3,6,1.0,1,3,Menos de Q10
1632,4,1,2,19.0,9.0,4,56,4,2,,4,28,5.0,1,119,Menos de Q10
1633,4,3,5,32.0,1.0,22,526,3,2,1.0,4,6,8.0,1,120,Más de Q30
1634,4,2,1,20.0,3.0,4,88,3,4,4.0,1,9,3.0,2,110,Q10 - Q15
1635,3,1,1,1.0,4.0,7,39,3,5,2.0,3,34,7.0,2,38,Q10 - Q15
1636,2,1,1,8.0,4.0,7,527,2,1,5.0,3,150,8.0,2,2,Q10 - Q15
1637,4,2,20,27.0,5.0,5,59,7,3,2.0,1,7,4.0,4,35,Q21 - Q30
1638,5,1,14,17.0,2.0,7,142,4,2,2.0,1,9,5.0,1,23,Q21 - Q30
1639,4,2,1,20.0,6.0,8,18,4,5,3.0,3,112,8.0,1,33,Q21 - Q30
1640,1,1,1,8.0,3.0,2,168,2,3,3.0,3,168,6.0,4,77,Q10 - Q15
1641,3,1,17,19.0,4.0,9,68,5,3,3.0,3,237,5.0,1,20,Q16 - Q20
1642,3,2,12,12.0,1.0,7,18,2,4,1.0,1,443,8.0,1,75,Q10 - Q15
1643,3,1,1,1.0,4.0,7,11,3,4,4.0,4,149,5.0,3,69,Q16 - Q20
1644,3,2,22,28.0,3.0,8,528,6,2,4.0,3,12,3.0,3,41,Q21 - Q30
1645,4,2,1,3.0,6.0,17,11,2,3,2.0,3,233,7.0,1,83,Q21 - Q30
1646,3,2,1,8.0,4.0,16,412,5,1,2.0,1,396,3.0,3,107,Q16 - Q20
1647,5,2,18,12.0,9.0,2,500,3,2,2.0,1,444,5.0,1,65,
1648,3,1,3,4.0,9.0,5,18,3,3,3.0,4,445,8.0,3,96,Q16 - Q20
1649,2,2,1,1.0,8.0,8,529,4,2,6.0,4,397,8.0,1,94,Q10 - Q15
1650,2,2,12,19.0,4.0,5,164,7,1,2.0,1,7,9.0,1,120,Q10 - Q15
1651,4,1,16,21.0,4.0,23,6,7,4,6.0,1,179,9.0,1,63,Más de Q30
1652,2,1,16,21.0,7.0,1,6,4,2,5.0,3,192,3.0,1,106,Q10 - Q15
1653,2,1,23,12.0,9.0,5,11,7,2,2.0,3,5,5.0,3,53,Q21 - Q30
1654,5,1,14,23.0,8.0,23,530,3,2,4.0,3,245,4.0,3,8,Q21 - Q30
1655,3,2,20,,4.0,2,5,3,2,2.0,3,446,7.0,2,15,Q21 - Q30
1656,2,1,1,20.0,,2,129,1,3,2.0,1,6,3.0,1,1,Q21 - Q30
1657,3,1,1,8.0,5.0,8,531,2,2,5.0,3,290,6.0,2,100,Menos de Q10
1658,4,2,17,19.0,4.0,7,11,4,3,2.0,1,78,1.0,3,28,Q16 - Q20
1659,3,1,19,12.0,9.0,1,12,3,4,1.0,3,9,5.0,3,93,Menos de Q10
1660,4,2,21,20.0,3.0,2,11,7,1,4.0,1,447,2.0,2,33,Q16 - Q20
1661,3,1,18,39.0,6.0,7,31,3,1,1.0,4,115,4.0,3,47,Q10 - Q15
1662,4,2,1,3.0,4.0,7,4,4,3,5.0,3,159,4.0,2,16,Q16 - Q20
1663,3,1,21,6.0,4.0,3,170,4,2,5.0,4,14,5.0,1,77,Q21 - Q30
1664,3,2,5,7.0,3.0,9,8,6,2,1.0,1,299,6.0,3,117,Q21 - Q30
1665,4,1,14,23.0,3.0,8,525,7,1,3.0,1,225,8.0,4,14,Q10 - Q15
1666,5,1,1,20.0,4.0,8,350,1,1,2.0,1,25,1.0,1,19,Q21 - Q30
1667,3,1,1,6.0,2.0,7,532,4,1,2.0,5,112,5.0,2,30,Q10 - Q15
1668,4,1,1,20.0,3.0,1,533,4,4,1.0,2,9,4.0,2,88,Q10 - Q15
1669,6,1,4,5.0,8.0,4,534,5,3,5.0,1,225,3.0,1,56,Q16 - Q20
1670,4,1,6,12.0,4.0,5,535,5,1,4.0,3,121,4.0,2,96,Q10 - Q15
1671,4,2,3,,3.0,7,24,6,3,3.0,3,34,8.0,2,78,Q16 - Q20
1672,2,2,3,10.0,9.0,2,23,2,2,2.0,3,448,6.0,1,42,Q10 - Q15
1673,1,2,21,1.0,5.0,9,536,4,2,2.0,3,449,1.0,3,71,Q16 - Q20
1674,3,1,1,8.0,9.0,8,25,3,3,5.0,1,255,8.0,2,95,Q21 - Q30
1675,2,2,1,8.0,8.0,5,79,6,5,2.0,3,28,1.0,1,6,Q10 - Q15
1676,4,2,1,3.0,7.0,2,391,5,3,4.0,1,334,3.0,4,98,Q21 - Q30
1677,5,2,1,20.0,4.0,7,135,3,4,3.0,2,11,3.0,3,41,Q16 - Q20
1678,4,2,5,7.0,6.0,7,5,5,3,5.0,1,7,4.0,2,39,Q10 - Q15
1679,5,2,1,8.0,9.0,3,190,7,2,3.0,1,304,1.0,1,49,Q21 - Q30
1680,4,1,9,12.0,4.0,51,5,3,2,1.0,5,31,7.0,3,106,Q10 - Q15
1681,4,1,7,19.0,4.0,5,537,2,4,5.0,1,450,8.0,3,113,Q10 - Q15
1682,3,2,3,22.0,7.0,7,18,4,5,6.0,1,9,2.0,1,88,Q10 - Q15
1683,3,2,12,,9.0,1,116,1,4,3.0,3,451,5.0,1,119,Menos de Q10
1684,2,1,4,29.0,6.0,14,462,7,2,4.0,5,158,5.0,1,61,Q10 - Q15
1685,6,2,1,6.0,6.0,1,538,3,3,6.0,3,11,3.0,4,87,Q10 - Q15
1686,3,2,17,38.0,3.0,9,539,4,3,2.0,1,45,3.0,3,83,Q16 - Q20
1687,6,1,1,8.0,4.0,3,316,4,4,5.0,2,11,9.0,2,16,Q21 - Q30
1688,2,1,13,25.0,4.0,9,68,4,2,1.0,2,452,4.0,3,43,Q10 - Q15
1689,2,2,7,12.0,2.0,2,192,4,3,4.0,3,453,7.0,4,6,Más de Q30
1690,6,2,1,20.0,6.0,8,474,3,2,5.0,3,67,2.0,1,101,Q10 - Q15
1691,4,1,1,1.0,8.0,52,31,3,3,,3,202,1.0,1,56,Q16 - Q20
